id,handle,title,fits_on,fits_on_year,fits_on_make,fits_on_model,fits_on_year_new,fits_on_make_new,fits_on_model_new,ymm_summary,parts_compartment,parts_floor,parts_shelve,parts_list,parts_box,parts_row,global_fits_on_make_new,global_fits_on_model_new,global_fits_on_year_new,MPN
8774680674634,hsq-77235936000,Radiator protection,"{""HUSQVARNA"":{""FE 250"":[""2013""],""FE 350"":[""2013""],""FE 390"":[""2010"",""2011"",""2012""],""FE 450"":[""2009"",""2010"",""2011"",""2012"",""2013""],""FE 501"":[""2013""],""FE 570"":[""2009"",""2010"",""2011"",""2012""],""FE 570 S"":[""2011""],""FS 570"":[""2010"",""2011""],""FX 450"":[""2010"",""2011""],""TE 125"":[""2012"",""2013""],""TE 250"":[""2011"",""2012"",""2013""],""TE 300"":[""2011"",""2012"",""2013""]}}",2009||2010||2011||2012||2013,HUSQVARNA,FE 250||FE 350||FE 390||FE 450||FE 501||FE 570||FE 570 S||FS 570||FX 450||TE 125||TE 250||TE 300,,,,HUSQVARNA — 2009-2013,,,,,,,,,,77235936000
8774725796170,hsq-77239974200,Ignition curve switch,"{""HUSQVARNA"":{""FC 250"":[""2014"",""2015""],""FC 350"":[""2014"",""2015""],""FC 450"":[""2014"",""2015""],""FE 250"":[""2015""],""FE 350"":[""2015""],""FE 350S"":[""2015""],""FE 450"":[""2015""],""FE 501"":[""2015""],""FE 501S"":[""2015""],""FS 450"":[""2015""]}}",2014||2015,HUSQVARNA,FC 250||FC 350||FC 450||FE 250||FE 350||FE 350S||FE 450||FE 501||FE 501S||FS 450,,,,HUSQVARNA — 2014-2015,,,,,,,,,,77239974200
8774713704778,hsq-77304260144,Factory Racing chain guide,"{""GASGAS"":{""TX 125"":[""2017"",""2018"",""2019""],""TX 300"":[""2017"",""2018"",""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020""],""FE 250"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023""],""FE 390"":[""2010"",""2011"",""2012""],""FE 450"":[""2009"",""2010"",""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 450 E"":[""2006"",""2007"",""2008""],""FE 450 S"":[""2007""],""FE 450E"":[""2005""],""FE 501"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023""],""FE 550 E"":[""2005"",""2006"",""2007"",""2008""],""FE 550 S"":[""2005""],""FE 570"":[""2009"",""2010"",""2011"",""2012""],""FE 570 S"":[""2011""],""FE 650 C"":[""2007""],""FE 650 E"":[""2005"",""2006"",""2008""],""FS 450"":[""2022"",""2023"",""2024"",""2026""],""FX 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2010"",""2011"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""TE 125"":[""2012"",""2013"",""2015"",""2016""],""TE 150"":[""2017"",""2018"",""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018"",""2023""],""TE 250I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018"",""2023""],""TE 300I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""]}}",2005||2006||2007||2008||2009||2010||2011||2012||2013||2014||2015||2016||2017||2018||2019||2020||2021||2022||2023||2024||2026,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 390||FE 450||FE 450 E||FE 450 S||FE 450E||FE 501||FE 501S||FE 550 E||FE 550 S||FE 570||FE 570 S||FE 650 C||FE 650 E||FS 450||FX 350||FX 450||TC 125||TC 250||TE 125||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2005-2026",,,,,,,,,,77304260144
8774681755978,hsq-77311053200,Lithium ion battery,"{""HUSQVARNA"":{""FR 450 RALLY"":[""2019"",""2020""]}}",2019||2020,HUSQVARNA,FR 450 RALLY,,,,HUSQVARNA — 2019-2020,,,,,,,,,,77311053200
8774675202378,hsq-77311953000,Lithium ion battery,"{""GASGAS"":{""TX 125"":[""2018""],""TX 300"":[""2017"",""2018"",""2019""]},""HUSQVARNA"":{""FC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021""],""FC 350"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021""],""FC 450"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020""],""FE 250"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019""],""FE 350"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019""],""FE 350S"":[""2015"",""2016""],""FE 390"":[""2010"",""2011"",""2012""],""FE 450"":[""2009"",""2010"",""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018"",""2019""],""FE 501"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019""],""FE 501S"":[""2015"",""2016""],""FE 570"":[""2009"",""2010"",""2011"",""2012""],""FE 570 S"":[""2011""],""FS 450"":[""2015"",""2017"",""2018"",""2019""],""FS 570"":[""2010"",""2011""],""FX 350"":[""2017"",""2018"",""2019""],""FX 450"":[""2010"",""2011"",""2017"",""2018"",""2019""],""SVARTPILEN 125"":[""2024"",""2025""],""SVARTPILEN 250"":[""2024"",""2025""],""SVARTPILEN 401"":[""2024"",""2025"",""2026""],""TC 125"":[""2017"",""2018""],""TC 250"":[""2014"",""2015"",""2016"",""2017"",""2018""],""TE 150"":[""2017"",""2018"",""2019""],""TE 250"":[""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018""],""TE 250I"":[""2018"",""2019""],""TE 300"":[""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018""],""TE 300I"":[""2018"",""2019""],""VITPILEN 125"":[""2024"",""2025""],""VITPILEN 401"":[""2024"",""2025"",""2026""]}}",2009||2010||2011||2012||2013||2014||2015||2016||2017||2018||2019||2020||2021||2024||2025||2026,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FE 250||FE 350||FE 350S||FE 390||FE 450||FE 501||FE 501S||FE 570||FE 570 S||FS 450||FS 570||FX 350||FX 450||SVARTPILEN 125||SVARTPILEN 250||SVARTPILEN 401||TC 125||TC 250||TE 150||TE 250||TE 250I||TE 300||TE 300I||TX 125||TX 300||VITPILEN 125||VITPILEN 401,,,,"GASGAS, HUSQVARNA — 2009-2026",,,,,,,,,,77311953000
8774796935498,hsq-77312030100,Foot pump,"{""GASGAS"":{""EE 2"":[""2024"",""2025""],""EE 3"":[""2023"",""2024""],""EE 5"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025""],""TX 125"":[""2017"",""2018""],""TX 300"":[""2017"",""2018"",""2023"",""2024"",""2025"",""2026""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""701 ENDURO"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""701 ENDURO LR"":[""2020""],""701 SUPERMOTO"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""FC 250"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2024""],""FC 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020"",""2023"",""2024""],""FE 250"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 450"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501S"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FS 450"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2026""],""FS 450 S"":[""2004""],""FX 350"":[""2017"",""2018"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2017"",""2018"",""2020"",""2021"",""2022"",""2023"",""2024""],""NORDEN 901"":[""2022"",""2023"",""2024"",""2025"",""2026""],""NORDEN 901 EXPEDITION"":[""2025"",""2026"",""2027""],""PIONEER"":[""2025""],""SVARTPILEN 125"":[""2021"",""2022"",""2023"",""2024"",""2025""],""SVARTPILEN 200"":[""2020"",""2021"",""2022"",""2023""],""SVARTPILEN 250"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025""],""SVARTPILEN 401"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""SVARTPILEN 701"":[""2019"",""2020""],""SVARTPILEN 701 STYLE"":[""2019""],""TC 125"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TC 50"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 50 MINI"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""TC 65"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 85 17/14"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 85 19/16"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TE 125"":[""2025"",""2026""],""TE 150"":[""2017"",""2018"",""2019"",""2023"",""2024"",""2025"",""2026""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2017"",""2018"",""2023"",""2024"",""2025"",""2026""],""TE 250I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2017"",""2018"",""2023"",""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""],""TE 300I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""],""VITPILEN 125"":[""2024"",""2025""],""VITPILEN 250"":[""2020""],""VITPILEN 401"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""VITPILEN 701"":[""2018"",""2019"",""2020""]}}",2004||2017||2018||2019||2020||2021||2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,701 ENDURO||701 ENDURO LR||701 SUPERMOTO||EE 2||EE 3||EE 5||FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 PRO||FE 350 PRO||FE 350 ROCKSTAR EDITION||FE 350S||FE 350W||FE 450||FE 501||FE 501S||FE 501W||FS 450||FS 450 S||FX 350||FX 450||NORDEN 901||NORDEN 901 EXPEDITION||PIONEER||SVARTPILEN 125||SVARTPILEN 200||SVARTPILEN 250||SVARTPILEN 401||SVARTPILEN 701||SVARTPILEN 701 STYLE||TC 125||TC 150||TC 250||TC 300||TC 50||TC 50 MINI||TC 65||TC 85 17/14||TC 85 19/16||TE 125||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I||VITPILEN 125||VITPILEN 250||VITPILEN 401||VITPILEN 701,,,,"GASGAS, HUSQVARNA — 2004-2027",,,,,,,,,,77312030100
8775204274506,hsq-77329006000,Oil pressure adapter,"{""HUSQVARNA"":{""701 ENDURO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""701 ENDURO LR"":[""2020""],""701 SUPERMOTO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""FC 250"":[""2014"",""2015"",""2016"",""2017"",""2018""],""FC 350"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019""],""FE 250"":[""2015"",""2016"",""2017"",""2018"",""2019""],""FE 350"":[""2015"",""2016"",""2017"",""2018"",""2019""],""FE 350S"":[""2015"",""2016""],""FX 350"":[""2017"",""2018"",""2019""],""SVARTPILEN 701"":[""2019"",""2020""],""SVARTPILEN 701 STYLE"":[""2019""],""VITPILEN 701"":[""2018"",""2019"",""2020""]}}",2014||2015||2016||2017||2018||2019||2020||2021||2022||2023||2024,HUSQVARNA,701 ENDURO||701 ENDURO LR||701 SUPERMOTO||FC 250||FC 350||FE 250||FE 350||FE 350S||FX 350||SVARTPILEN 701||SVARTPILEN 701 STYLE||VITPILEN 701,,,,HUSQVARNA 701 (ENDURO) 2014-2024,,,,,,,,,,77329006000
8775197753674,hsq-77329010000,Locking screw,"{""HUSQVARNA"":{""701 ENDURO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""701 ENDURO LR"":[""2020""],""701 SUPERMOTO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""]}}",2016||2017||2018||2019||2020||2021||2022||2023||2024,HUSQVARNA,701 ENDURO||701 ENDURO LR||701 SUPERMOTO,,,,HUSQVARNA 701 (ENDURO) 2016-2024,,,,,,,,,,77329010000
8775242187082,hsq-77329030100,Insertion for piston ring lock,"{""HUSQVARNA"":{""FC 450"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020"",""2022"",""2023"",""2024""],""FE 450"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 450 HERITAGE"":[""2025""],""FE 501"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501 HERITAGE"":[""2025""],""FE 501S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501S HERITAGE"":[""2025""],""FE 501W"":[""2024""],""FS 450"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2026""],""FX 450"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""SVARTPILEN 250"":[""2020"",""2021"",""2022"",""2023""],""SVARTPILEN 401"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""VITPILEN 401"":[""2018"",""2019"",""2020"",""2021"",""2022"",""2023""]}}",2014||2015||2016||2017||2018||2019||2020||2021||2022||2023||2024||2025||2026||2027,HUSQVARNA,FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 450||FE 450 HERITAGE||FE 501||FE 501 HERITAGE||FE 501S||FE 501S HERITAGE||FE 501W||FS 450||FX 450||SVARTPILEN 250||SVARTPILEN 401||VITPILEN 401,,,,HUSQVARNA — 2014-2027,,,,,,,,,,77329030100
8775249822026,hsq-77329051000,Release device for timing chain tensioner,"{""HUSQVARNA"":{""701 ENDURO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""701 ENDURO LR"":[""2020""],""701 SUPERMOTO"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""SVARTPILEN 701"":[""2019"",""2020""],""SVARTPILEN 701 STYLE"":[""2019""],""VITPILEN 701"":[""2018"",""2019"",""2020""]}}",2016||2017||2018||2019||2020||2021||2022||2023||2024,HUSQVARNA,701 ENDURO||701 ENDURO LR||701 SUPERMOTO||SVARTPILEN 701||SVARTPILEN 701 STYLE||VITPILEN 701,,,,HUSQVARNA 701 (ENDURO) 2016-2024,,,,,,,,,,77329051000
8775260045642,hsq-77329081000,Mounting tool,"{""HUSQVARNA"":{""FE 250"":[""2019""],""FE 350"":[""2019""]}}",2019,HUSQVARNA,FE 250||FE 350,,,,HUSQVARNA — 2019-2019,,,,,,,,,,77329081000
8774716064074,hsq-7733503400028,Radiator protection grille,"{""HUSQVARNA"":{""FC 250"":[""2014"",""2015""],""FC 350"":[""2014"",""2015""],""FC 450"":[""2014"",""2015""],""FE 250"":[""2015"",""2016""],""FE 350"":[""2015"",""2016""],""FE 350S"":[""2015"",""2016""],""FE 450"":[""2015"",""2016""],""FE 501"":[""2015"",""2016""],""FE 501S"":[""2015"",""2016""],""FS 450"":[""2015""],""TC 125"":[""2014"",""2015""],""TC 250"":[""2014"",""2015"",""2016""],""TE 125"":[""2015"",""2016""],""TE 250"":[""2015"",""2016""],""TE 300"":[""2015"",""2016""]}}",2014||2015||2016,HUSQVARNA,FC 250||FC 350||FC 450||FE 250||FE 350||FE 350S||FE 450||FE 501||FE 501S||FS 450||TC 125||TC 250||TE 125||TE 250||TE 300,,,,HUSQVARNA — 2014-2016,,,,,,,,,,7733503400028
8774716031306,hsq-77335034000h1,Radiator protection,"{""HUSQVARNA"":{""FC 250"":[""2014"",""2015""],""FC 350"":[""2014"",""2015""],""FC 450"":[""2014"",""2015""],""FE 250"":[""2015"",""2016""],""FE 350"":[""2015"",""2016""],""FE 350S"":[""2015"",""2016""],""FE 450"":[""2015"",""2016""],""FE 501"":[""2015"",""2016""],""FE 501S"":[""2015"",""2016""],""FS 450"":[""2015""],""TC 125"":[""2014"",""2015""],""TC 250"":[""2014"",""2015"",""2016""],""TE 125"":[""2015"",""2016""],""TE 250"":[""2015"",""2016""],""TE 300"":[""2015"",""2016""]}}",2014||2015||2016,HUSQVARNA,FC 250||FC 350||FC 450||FE 250||FE 350||FE 350S||FE 450||FE 501||FE 501S||FS 450||TC 125||TC 250||TE 125||TE 250||TE 300,,,,HUSQVARNA — 2014-2016,,,,,,,,,,77335034000H1
8774693388618,hsq-77405907000,"Akrapovič header ""Evolution Line""","{""HUSQVARNA"":{""FE 250"":[""2014"",""2015"",""2016""],""FE 350"":[""2014"",""2015"",""2016""]}}",2014||2015||2016,HUSQVARNA,FE 250||FE 350,,,,HUSQVARNA — 2014-2016,,,,,,,,,,77405907000
8774682444106,hsq-77432900100,Rekluse EXP 3.0 centrifugal force clutch kit,"{""HUSQVARNA"":{""FE 350"":[""2013""]}}",2013,HUSQVARNA,FE 350,,,,HUSQVARNA — 2013-2013,,,,,,,,,,77432900100
8774735987018,hsq-77432900300,Rekluse EXP 3.0 centrifugal force clutch kit,"{""HUSQVARNA"":{""FE 250"":[""2015"",""2016""],""FE 350"":[""2015"",""2016""],""FE 350S"":[""2015"",""2016""]}}",2015||2016,HUSQVARNA,FE 250||FE 350||FE 350S,,,,HUSQVARNA — 2015-2016,,,,,,,,,,77432900300
8774693650762,hsq-77505981000,"Akrapovič ""Slip-on Line""","{""HUSQVARNA"":{""FE 250"":[""2015"",""2016""],""FE 350"":[""2015"",""2016""]}}",2015||2016,HUSQVARNA,FE 250||FE 350,,,,HUSQVARNA — 2015-2016,,,,,,,,,,77505981000
8775047119178,hsq-77536030010,Valve kit,"{""HUSQVARNA"":{""FE 350"":[""2013"",""2014"",""2015"",""2016""],""FE 350S"":[""2015"",""2016""]}}",2013||2014||2015||2016,HUSQVARNA,FE 350||FE 350S,,,,HUSQVARNA — 2013-2016,,,,,,,,,,77536030010
9391406612810,hsq-77629030000,Insertion for piston ring lock,"{""HUSQVARNA"":{""NORDEN 901"":[""2022"",""2023"",""2024"",""2025""],""NORDEN 901 EXPEDITION"":[""2023"",""2024"",""2025""],""SVARTPILEN 801"":[""2024"",""2025""],""SVARTPILEN 801 L"":[""2025""],""SVARTPILEN 801 SE"":[""2026"",""2027""],""VITPILEN 801"":[""2025"",""2026""],""VITPILEN 801 L"":[""2025""]}}",2022||2023||2024||2025||2026||2027,HUSQVARNA,NORDEN 901||NORDEN 901 EXPEDITION||SVARTPILEN 801||SVARTPILEN 801 L||SVARTPILEN 801 SE||VITPILEN 801||VITPILEN 801 L,,,,HUSQVARNA — 2022-2027,,,,,,,,,,77629030000
8774684737866,hsq-7770109400028,Fork protector kit,"{""HUSQVARNA"":{""FC 250"":[""2015""],""FC 350"":[""2015""],""FC 450"":[""2015""],""TC 125"":[""2015""],""TC 250"":[""2015""]}}",2015,HUSQVARNA,FC 250||FC 350||FC 450||TC 125||TC 250,,,,HUSQVARNA — 2015-2015,,,,,,,,,,7770109400028
15665012801866,hsq-777019390x0,Handlebar riser,"{""GASGAS"":{""EE 5"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025""],""TX 125"":[""2017"",""2018"",""2019""],""TX 300"":[""2018""]},""HUSQVARNA"":{""FC 250"":[""2014"",""2015""],""FC 350"":[""2014"",""2015""],""FC 450"":[""2014"",""2015""],""FE 250"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023""],""FE 390"":[""2010"",""2011"",""2012""],""FE 450"":[""2009"",""2010"",""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2013"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023""],""FE 570"":[""2009"",""2010"",""2011"",""2012""],""FE 570 S"":[""2011""],""FS 450"":[""2015""],""FS 570"":[""2010"",""2011""],""FX 350"":[""2018""],""FX 450"":[""2010"",""2011"",""2018""],""TC 125"":[""2014"",""2015""],""TC 250"":[""2014"",""2015""],""TC 50"":[""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 50 MINI"":[""2021"",""2022"",""2023""],""TC 65"":[""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 85 17/14"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 85 19/16"":[""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TE 125"":[""2012"",""2013"",""2015"",""2016""],""TE 150"":[""2017"",""2018"",""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018"",""2023""],""TE 250I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2011"",""2012"",""2013"",""2015"",""2016"",""2017"",""2018"",""2023""],""TE 300I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""]}}",2009||2010||2011||2012||2013||2014||2015||2016||2017||2018||2019||2020||2021||2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,EE 5||FC 250||FC 350||FC 450||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 390||FE 450||FE 501||FE 501S||FE 570||FE 570 S||FS 450||FS 570||FX 350||FX 450||TC 125||TC 250||TC 50||TC 50 MINI||TC 65||TC 85 17/14||TC 85 19/16||TE 125||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300,,,,"GASGAS, HUSQVARNA — 2009-2027",,,,,,,,,,77701939010
8774682313034,hsq-7770207910028,Handguard kit,"{""HUSQVARNA"":{""FC 250"":[""2014"",""2015""],""FC 350"":[""2014"",""2015""],""FC 450"":[""2014"",""2015""],""FE 250"":[""2015""],""FE 350"":[""2015""],""FE 350S"":[""2015""],""FE 450"":[""2015""],""FE 501"":[""2015""],""FE 501S"":[""2015""],""TC 125"":[""2014"",""2015""],""TC 250"":[""2014"",""2015""],""TE 125"":[""2015""],""TE 250"":[""2015""],""TE 300"":[""2015""]}}",2014||2015,HUSQVARNA,FC 250||FC 350||FC 450||FE 250||FE 350||FE 350S||FE 450||FE 501||FE 501S||TC 125||TC 250||TE 125||TE 250||TE 300,,,,HUSQVARNA — 2014-2015,,,,,,,,,,7770207910028
